"","name","id","parent","parentname","Year","ExamType","Course","Instructor","QuestionNumber","Semester","StudentID","QuestionConcept","QuestionContext","AcademicTerm","QuestionType"
"1622","BS1102009S_DEM_FinalExam_Q12_283333995.cxl","1zVEf2RowuYqPVPPej46Y5UBdyGfb6KAY","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","283333995","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1623","BS1102009S_DEM_FinalExam_Q12_283919293.cxl","1LiuoDBhpUuEGnzC6IPRJQx8YVN5hQKnt","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","283919293","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1624","BS1102009S_DEM_FinalExam_Q12_283899546.cxl","1sjjpfHjUc6DBxn0zkGatbEWA8z77rq3n","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","283899546","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1625","BS1102009S_DEM_FinalExam_Q12_284536238.cxl","1a1fPdu4AxPIkQSzwINwzutBpYiad8kSQ","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284536238","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1626","BS1102009S_DEM_FinalExam_Q12_284369631.cxl","1n1IRHWbkSpm_n76T1ru8bje5pI5K2d14","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284369631","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1627","BS1102009S_DEM_FinalExam_Q12_284345222.cxl","12Z-oWWff-Wil-sqx0PKmoCx6dIXaTfHh","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284345222","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1628","BS1102009S_DEM_FinalExam_Q12_284225781.cxl","1P76l1wNgruivbAfkhECAkhy8atcgqrL-","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284225781","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1629","BS1102009S_DEM_FinalExam_Q12_284409482.cxl","1Xl86jjPK_5DDXUAdIeOqK3vb_BDDta4g","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284409482","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1630","BS1102009S_DEM_FinalExam_Q12_284104954.cxl","16NTdhRBORHkZ8eJdkbUzOVZNWmaxkySX","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284104954","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1631","BS1102009S_DEM_FinalExam_Q12_284422754.cxl","1pzRa6iFC0nEt_Sm0QfCotMrKmxfh8ilU","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284422754","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1632","BS1102009S_DEM_FinalExam_Q12_284207966.cxl","1LecLSpRMGBuCVHMP7emnyK_7oSIbxihj","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284207966","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1633","BS1102009S_DEM_FinalExam_Q12_284554109.cxl","1pteEpkNMyd1-c1j4vL5jM-eUomVU6Wde","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284554109","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1634","BS1102009S_DEM_FinalExam_Q12_284591454.cxl","1LEViOOnYEKfy2B6MucU5wzFnq3YyjbZj","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284591454","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1635","BS1102009S_DEM_FinalExam_Q12_284595458.cxl","1z0korl5el7qSNy4CIJ5LW5KcEadl0QAi","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284595458","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1636","BS1102009S_DEM_FinalExam_Q12_284631753.cxl","1UFRSAlwoqiHkg5RPf4M9qhy48Hm9C20I","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284631753","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1637","BS1102009S_DEM_FinalExam_Q12_284900588.cxl","13oXixz14K6njieK1VUze8iCijxOyas2B","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284900588","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1638","BS1102009S_DEM_FinalExam_Q12_284936302.cxl","1peNELA9GaQIMR6q57BTNgyjmI0KF21TA","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284936302","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1639","BS1102009S_DEM_FinalExam_Q12_284946970.cxl","1NhE2LQYRXEQ1Q8kkUZkdZvlUoSxAtvQX","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284946970","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1640","BS1102009S_DEM_FinalExam_Q12_284784934.cxl","1YM0v_SEAM7ieZMc-x6RL3mZIOIad3e0T","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284784934","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1641","BS1102009S_DEM_FinalExam_Q12_284818807.cxl","1eMcvgbe-mNHx91UMK0jLSUQu5_NAp3RQ","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284818807","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1642","BS1102009S_DEM_FinalExam_Q12_285073103.cxl","13DDz95L9GQQxG1cYM7OM0FWNDkOXU4dJ","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285073103","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1643","BS1102009S_DEM_FinalExam_Q12_284741786.cxl","1qL7EXLKq0aFNFmrJoSwdOxVJqpfpja7n","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","284741786","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1644","BS1102009S_DEM_FinalExam_Q12_285148304.cxl","1mBX7IdzhC5qbbGBzIccGECRQTUpZICS_","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285148304","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1645","BS1102009S_DEM_FinalExam_Q12_285076673.cxl","1HEVdok8XlwOT6F6YR6numTcQH9ZgsL7w","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285076673","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1646","BS1102009S_DEM_FinalExam_Q12_285166196.cxl","1zQ8_XMbst73jmQCmH3U_B4ZgnYRwnrXg","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285166196","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1647","BS1102009S_DEM_FinalExam_Q12_286548633.cxl","1rlPXi01z5tC0ZPyIl4thjtlLloWhbzwW","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286548633","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1648","BS1102009S_DEM_FinalExam_Q12_285364548.cxl","1h9h3vqDDD1kIpcDsKmSpTUbnHEOyCMrB","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285364548","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1649","BS1102009S_DEM_FinalExam_Q12_285722206.cxl","1TDC1O0JqhzTSglnySJ0wdwP5cfElAkQN","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285722206","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1650","BS1102009S_DEM_FinalExam_Q12_286937126.cxl","1CPdckswcRv4X0VWRPvix0Cc3pWUtSeSL","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286937126","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1651","BS1102009S_DEM_FinalExam_Q12_286875890.cxl","1Oh81JJe7Iu95dbAUeNrAHy_S0skHqys3","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286875890","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1652","BS1102009S_DEM_FinalExam_Q12_286575807.cxl","1DyT4-Satf_m2SCR6E-3s8n-cP0U2fVmX","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286575807","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1653","BS1102009S_DEM_FinalExam_Q12_286927585.cxl","1UeY5T8O2XlYkTA6iTqimUqypu5JkXfVL","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286927585","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1654","BS1102009S_DEM_FinalExam_Q12_286585222.cxl","1exvFkkl6YK6o6xi0oaVpcoh18HpSGlIM","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286585222","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1655","BS1102009S_DEM_FinalExam_Q12_285657939.cxl","1Ti9f6FujgA0snz4hKJhAiTsg0qAKG44o","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","285657939","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1656","BS1102009S_DEM_FinalExam_Q12_286484618.cxl","1kojii6NFXxV7cVQKW5UEJHfF4XN9cnMx","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","286484618","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1657","BS1102009S_DEM_FinalExam_Q12_287068208.cxl","1Vy_Q7r01w5Q84oR9SDAdeXSVhYtbmXE1","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287068208","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1658","BS1102009S_DEM_FinalExam_Q12_287138705.cxl","18tg3M80hE0PiXaJB-Pw-hsNQgyagx5HS","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287138705","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1659","BS1102009S_DEM_FinalExam_Q12_287519589.cxl","1D_4VPyZayzj1nEs4LF0wK4VXb7q6ddkO","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287519589","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1660","BS1102009S_DEM_FinalExam_Q12_287679973.cxl","15KecXus8SjFLt2YtFsL6uz6A5r_6_9m3","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287679973","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1661","BS1102009S_DEM_FinalExam_Q12_287734468.cxl","1_nRQWAQMGv0e_4LX4QdEdjHc1IKofzlo","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287734468","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1662","BS1102009S_DEM_FinalExam_Q12_287760928.cxl","1HdoVUb6adfGrhkNhMR0Vz4t02hhl2E4G","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287760928","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1663","BS1102009S_DEM_FinalExam_Q12_287898037.cxl","1YrBU-yX70vBxUjO6_ogauYJ4dezDWJpG","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287898037","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1664","BS1102009S_DEM_FinalExam_Q12_287857738.cxl","1aJIIni2yMXwfQHbMiM58s4tkCGJQR-IL","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287857738","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1665","BS1102009S_DEM_FinalExam_Q12_287672595.cxl","1zEji-GBLzjb9Vk4Jl0uh_E-ora5kbt5_","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287672595","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1666","BS1102009S_DEM_FinalExam_Q12_287503237.cxl","16WwdeGzrU9L9ZCkN_uKGqigNWCMU7I5Z","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287503237","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1667","BS1102009S_DEM_FinalExam_Q12_287645722.cxl","1yVEPF1gGHq_uIjMvDQbUI1ch57CEQ96v","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287645722","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1668","BS1102009S_DEM_FinalExam_Q12_287903798.cxl","1LgQUUvV2jH8D9E10rA7EXwXrE57qExlt","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","287903798","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1669","BS1102009S_DEM_FinalExam_Q12_288373197.cxl","1Xeagw4IxizxtzBazZmMvIQVwkdqgl9WV","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","288373197","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1670","BS1102009S_DEM_FinalExam_Q12_289494093.cxl","1tA_jhqptFcTYqbe9Wj1_KHDphcTilYBK","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289494093","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1671","BS1102009S_DEM_FinalExam_Q12_289725646.cxl","1_EYXmzLETnhbAA1okUrJetfQaLbQNAzV","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289725646","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1672","BS1102009S_DEM_FinalExam_Q12_289734998.cxl","1QIoIkP2baCrKuuNHyYBeMUbQtZAYqOvy","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289734998","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1673","BS1102009S_DEM_FinalExam_Q12_288740270.cxl","1cfZ8x6k3zEFjQ1B0lWDRt2jPegmVlmQW","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","288740270","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1674","BS1102009S_DEM_FinalExam_Q12_289660245.cxl","1-QPBxWr1GcLcIoeBxrji9GisonnNB9lZ","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289660245","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1675","BS1102009S_DEM_FinalExam_Q12_289906344.cxl","1VOjycGgPVXjrcHc9EtLUhKk2yRvUK5eu","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289906344","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1676","BS1102009S_DEM_FinalExam_Q12_289939545.cxl","1Gw4EAA-uQDRAVe1hrsjo2qPklUIdq_6p","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289939545","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1677","BS1102009S_DEM_FinalExam_Q12_289911629.cxl","1JbBND58xpFbabKkQEssN2Gfgpt6HVb1M","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289911629","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1678","BS1102009S_DEM_FinalExam_Q12_289906967.cxl","18UbfzWmho7lK3_BpDChQUjuRyYXz64N4","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289906967","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1679","BS1102009S_DEM_FinalExam_Q12_289996861.cxl","1fMYBP9xDWiH9F3Iyou40byTQO3edmFrL","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","289996861","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1680","BS1102009S_DEM_FinalExam_Q12_290148453.cxl","1mVfrSIBjNT3tJcfK6eA5xL_aGe_xGXYG","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","290148453","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1681","BS1102009S_DEM_FinalExam_Q12_290543372.cxl","1y48B2WukaYsK3elEY_i5Hk3Pzeme31xA","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","290543372","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1682","BS1102009S_DEM_FinalExam_Q12_290635695.cxl","1VSY3FqhB7wvE2jRuZmM29st3slKLVe6u","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","290635695","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1683","BS1102009S_DEM_FinalExam_Q12_293154666.cxl","1M_WqdoD2FdM0jYdWTTKWJ6aPPDyuWvs5","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","293154666","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1684","BS1102009S_DEM_FinalExam_Q12_294120652.cxl","1M6OUGLfcA8-LdYVAIjAoZgC48ePwZLDW","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","294120652","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1685","BS1102009S_DEM_FinalExam_Q12_290707732.cxl","1Zqmh0TBPiJRO5hVLw69LANF4V7PFCl95","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","290707732","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1686","BS1102009S_DEM_FinalExam_Q12_291688670.cxl","17iXerTCEi-922j0N5CMZ5EMmuM2Sd8b2","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","291688670","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1687","BS1102009S_DEM_FinalExam_Q12_292845826.cxl","1PqTcFFydVm3g67QicqOYa586_ApfueiI","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","292845826","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1688","BS1102009S_DEM_FinalExam_Q12_292984615.cxl","1tLLgGK6jx6N51nbrhEusSRftFR0dvnf4","1lXBQDb8ZUgWOZapdhmOl5_GqRqxjQf5a","IsleRoyale_CarbonCycle_DEM_CXL","2009","Final","BS110","DEM","Q12","Spring","292984615","Carbon Cycle","Isle Royale","Spring 2009","Carbon Cycle/Isle Royale"
"1689","BS110_Spring2009_TML_Final_Q2_154867923.cxl","1YfaqJ39xIQ1U66W7UWrrdmGlybCpY6is","1NqCUA6mvlNQxdocmI-fmmBIiNTAltxcy","BS110_2009Spring_TML_Q2_Final_CXL","2009","Final","BS110","TML","Q2","Spring","154867923","Gene to Evolution","Isle Royale","Spring 2009","Gene to Evolution/Isle Royale"
"1690","BS110_Spring2009_TML_Final_Q2_223459922.cxl","1FiPDLgqwuG0IkTx7tf1h-YfGGBNYCA-S","1NqCUA6mvlNQxdocmI-fmmBIiNTAltxcy","BS110_2009Spring_TML_Q2_Final_CXL","2009","Final","BS110","TML","Q2","Spring","223459922","Gene to Evolution","Isle Royale","Spring 2009","Gene to Evolution/Isle Royale"
"1691","BS110_Spring2009_TML_Final_Q2_247074989.cxl","1Md5pZjkaf-x7GSi2Y-8_Kz0Ngv9lnDTW","1NqCUA6mvlNQxdocmI-fmmBIiNTAltxcy","BS110_2009Spring_TML_Q2_Final_CXL","2009","Final","BS110","TML","Q2","Spring","247074989","Gene to Evolution","Isle Royale","Spring 2009","Gene to Evolution/Isle Royale"
"1692","BS110_Spring2009_TML_Final_Q2_248274229.cxl","1FPC79lJEYr09Z-88IAKZKeEo6Wlbp2UV","1NqCUA6mvlNQxdocmI-fmmBIiNTAltxcy","BS110_2009Spring_TML_Q2_Final_CXL","2009","Final","BS110","TML","Q2","Spring","248274229","Gene to Evolution","Isle Royale","Spring 2009","Gene to Evolution/Isle Royale"
"1693","BS110_Spring2009_TML_Final_Q2_249130210.cxl","1QwEWorR2hvZbXoL_-vawvmaROhyCwlo1","1NqCUA6mvlNQxdocmI-fmmBIiNTAltxcy","BS110_2009Spring_TML_Q2_Final_CXL","2009","Final","BS110","TML","Q2","Spring","249130210","Gene to Evolution","Isle Royale","Spring 2009","Gene to Evolution/Isle Royale"
"1694","BS110_Spring2009_TML_Final_Q2_252036414.cxl","1aVPFdC0HcsWDZDnY6psIsLBcskjmXbt-","1NqCUA6mvlNQxdocmI-fmmBIiNTAltxcy","BS110_2009Spring_TML_Q2_Final_CXL","2009","Final","BS110","TML","Q2","Spring","252036414","Gene to Evolution","Isle Royale","Spring 2009","Gene to Evolution/Isle Royale"
